_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,loaded,factor,pole
v000510,0.1896108678,0.1866425044,0.124182686,0.086862096,-0.005234673,0.10877963,0.0048131303,0,,
v000511,0.0999600546,0.0759121322,0.442853069,0.1216094647,0.337556291,-0.248784002,-0.039657937,1,fac3,1
v000512,0.3054755971,0.3037577979,0.142843381,-0.048797861,0.1228424425,0.052273934,0.0889231674,1,fac1,1
v000513,0.3945710045,0.0560561909,0.3057555603,0.128314817,0.0715524888,0.1671423821,0.0084286219,1,fac1,1
v000514,0.1508780549,0.3684795205,0.3495236182,0.0293700305,0.0884697307,0.0717705011,0.1784913838,1,fac2,1
v000515,0.0153684559,0.1815568091,0.2592702406,-0.019948206,0.1168628275,0.2623194697,0.102197814,0,,
v000516,0.0512856681,0.0281234405,0.1539713381,-0.178588969,0.2622557759,0.2655395115,-0.171176369,0,,
v000517,-0.025567759,0.1402389603,0.1620043667,0.1822068632,0.0593728088,0.3513388936,-0.333792218,1,fac6,1
v000518,0.6715504078,-0.235814724,-0.077049657,-0.164266613,-0.063815633,-0.303686525,0.1702248175,1,fac1,1
v000519,0.585639105,0.041336064,-0.032004638,-0.088685537,0.0657283105,0.0499922296,-0.009214728,1,fac1,1
v000520,0.4659707108,0.0676771624,0.0533559986,0.1688993063,-0.118621772,0.1304851954,-0.054406561,1,fac1,1
v000521,0.5399690254,0.0606759431,-0.024295776,0.0450692661,-0.020369064,0.2401722352,-0.007234913,1,fac1,1
v000522,0.3757734403,0.1335629965,-0.125968028,0.1638044035,-0.044699946,-0.05585197,0.1708470074,1,fac1,1
v000523,0.2309814292,-0.153254323,0.2234898929,0.2189409705,0.1275475714,-0.212177847,0.0377418743,0,,
v000524,0.2412322965,0.2226971626,-0.061507882,0.0421508134,0.0458290773,0.0432440632,0.0804885298,0,,
v000525,0.0649822333,-0.119557033,0.2304680418,0.4115655695,0.1958095226,-0.119661312,0.0238313029,1,fac4,1
v000526,0.3280164426,-0.361534808,0.097328078,0.1313388903,-0.005729032,-0.291206949,0.3045378728,1,fac2,-1
v000527,0.0897782716,-0.077574629,0.0965506821,0.3568615897,0.1532439831,-0.052218602,-0.049097501,1,fac4,1
v000528,0.0200051808,-0.317817059,0.1019255688,0.3713272673,0.1584349709,-0.173471495,0.6865719651,1,fac7,1
v000530,0.3622148807,0.1606246537,0.0498979733,0.1119295861,-0.120226984,-0.08506543,0.2369176759,1,fac1,1
v000531,0.1889413921,-0.427957306,0.1227840126,0.6323623097,-0.1053991,0.1656332043,0.2748920758,1,fac4,1
v000532,0.1371471936,-0.116009159,0.2984924668,0.03673003,0.0366228934,0.0625089903,0.16977254,0,,
v000533,0.6181546349,0.1523909593,0.1852124216,0.1274817214,0.0300348407,-0.135276148,-0.0367436,1,fac1,1
v000534,0.2522147085,0.0626858951,0.1785245822,0.2206968492,-0.054387974,0.1529477702,0.1316401138,0,,
v000535,-0.028696158,0.0396111593,0.4367386564,0.3727161035,-0.002926673,-0.030449397,-0.242646511,1,fac3,1
v000536,-0.065343381,-0.024005179,0.1939693793,0.3512094174,-0.21469317,0.1604081051,-0.062798216,1,fac4,1
v000537,0.2394439048,-0.2015535,0.174219943,-0.296805636,-0.326590951,0.4589408123,0.1433623924,1,fac6,1
v000538,-0.550272205,-0.567950062,-0.074674985,-1.152152092,-0.034428563,-0.141087579,0.754059553,1,fac4,-1
v000539,0.3338337541,-0.072221131,-0.137762417,-0.168589402,0.471701698,-0.17787676,0.1888062623,1,fac5,1
v000540,0.436618508,0.0580460986,-0.233954992,0.3349255573,-0.133128135,-0.056898653,-0.02261822,1,fac1,1
v000541,-0.040014646,0.3231106787,0.3957359364,-0.09962012,0.2702672059,-0.050922517,-0.056303475,1,fac3,1
v000542,0.1871827499,0.3806505651,0.0552887292,0.1123518864,-0.003936789,-0.076782275,0.057558368,1,fac2,1
v000543,0.2958737044,0.2202564893,0.4427227882,-0.136296772,-0.000102348,0.0640139253,0.0644532158,1,fac3,1
v000544,-0.299649442,-0.300263397,0.1610403068,0.4721192356,0.0338389231,0.5258171163,0.2128979715,1,fac6,1
v000545,0.4386329279,-0.067268146,0.0702516435,0.1049646268,0.1214076731,0.202574631,0.2845572835,1,fac1,1
v000546,0.590775013,-0.187754483,0.1668642109,-0.020822422,0.0522186384,-0.140709798,0.2045668979,1,fac1,1
v000547,0.4528706,0.0848600802,0.0593406613,-0.038242314,-0.18963507,-0.062755213,0.286542567,1,fac1,1
v000548,0.23150054,0.0346750999,0.025402049,0.2501197209,0.2001929171,-0.142028669,0.0569063067,0,,
v000549,0.2586300721,0.2991003539,0.1311535382,0.0303648782,0.166366973,-0.012479142,0.0746540697,0,,
v000550,0.3857648655,0.3273323616,-0.105326415,-0.149819756,-0.02930287,0.0050231137,-0.052162738,1,fac1,1
v000551,0.5396695978,0.1677038713,-0.276745409,-0.049835696,-0.336383033,-0.331942974,-0.203194768,1,fac1,1
v000552,0.4875837614,0.1121067577,-0.008960314,0.1639780114,0.0199598671,0.0937565589,-0.013895746,1,fac1,1
v000553,0.1594741885,0.4318831506,0.0424871038,-0.082796299,-0.000645212,0.0484239149,-0.055619993,1,fac2,1
v000554,0.2046008451,0.1326910818,0.2349239774,0.1307077533,-0.099175222,0.1235366598,-0.037545675,0,,
v000555,0.2242147946,0.1392580232,0.2321344443,0.006229466,0.0460768444,0.2338191557,0.190676433,0,,
v000557,0.1147776668,0.2951330408,0.2977145886,0.0450169207,-0.142957049,0.0139065041,-0.075151279,0,,
v000558,-0.190793661,0.4353783163,0.3547146296,-0.096249636,-0.030817361,-0.039422887,0.0526807638,1,fac2,1
v000559,0.1578020325,0.2085096736,0.342075534,-0.018781849,0.1355509456,0.0577486879,0.0338277504,1,fac3,1
v000560,-0.256430067,0.3339237889,-0.044610117,0.1970871011,-0.171058707,0.250945548,-0.018207656,1,fac2,1
v000561,-0.125198223,0.0798889569,0.3264437371,0.4761329742,0.1328114702,-0.096143549,0.1111183991,1,fac4,1
v000563,0.2273344817,0.2180304962,0.1366646838,0.2470139304,0.0117798535,0.1774881704,-0.100871396,0,,
v000564,0.2852398498,0.1928693256,0.246295315,0.0543950242,0.0733709337,0.1135297751,0.041639365,0,,
v000565,0.4739365917,-0.053758599,0.1653857784,-0.022894559,0.2448362729,0.1483269427,0.0939377911,1,fac1,1
v000567,0.5497009915,-0.105567029,0.0321221412,0.1603968305,0.0162752294,-0.217059757,0.1620021271,1,fac1,1
v000568,0.104562964,0.1180708198,0.4948469195,0.0869044123,0.0742646511,-0.152848234,-0.09219826,1,fac3,1
v000570,0.2979637526,-0.230281751,0.2260371855,0.4000323541,-0.276474381,-0.01143568,0.3287395628,1,fac4,1
v000571,0.1983540137,-0.195057776,0.2034916916,0.215608586,-0.196354515,0.0858395186,0.4793976608,1,fac7,1
v000572,0.2122967443,-0.18224059,0.0892061847,0.0674918337,0.025303357,0.0410445235,-0.133887864,0,,
v000573,0.4181403629,0.1176322382,0.1256096583,0.1243738848,0.1692894418,-0.017917567,0.163990023,1,fac1,1
v000575,0.3343995773,0.0283751972,0.2767179179,0.0667610869,0.0943639117,0.2316881273,0.1120919838,1,fac1,1
v000576,0.0503135053,0.094823716,-0.034632976,0.6791934119,0.0669566452,-0.006999796,-0.069107113,1,fac4,1
v000578,0.5939808325,-0.116827131,0.0194595113,-0.076683198,0.0362366307,0.0957403231,0.1660098109,1,fac1,1
v000579,0.7422076867,-0.295997733,-0.183617507,0.0019850278,-0.423764242,0.1624730193,0.1423205691,1,fac1,1
v000580,0.2548618109,-0.012044078,0.0750894235,-0.031082967,0.0013872027,0.3112567563,0.1867306542,1,fac6,1
v000581,0.071637051,0.0493888769,0.1688921326,0.0936280877,-0.183238169,0.1003467278,0.2183890543,0,,
v000582,0.4086981221,0.2256028256,0.3210848951,0.0661718811,0.0405376013,0.0688182034,0.1825805022,1,fac1,1
v000583,-0.146560347,-0.0232554,0.1478133063,0.2840541464,0.0580778973,0.1428910032,0.0419042206,0,,
v000584,0.5361093964,0.128041323,0.0548128605,-0.116873708,-0.081771743,0.1816288454,-0.097880317,1,fac1,1
v000585,0.2319803837,0.3017783945,0.0671708373,0.087233904,0.1448667605,0.0858694411,-0.029658647,1,fac2,1
v000586,0.1768525526,0.0835440255,-0.123504843,0.1676851019,-0.48339367,0.1788988051,-0.122081094,1,fac5,-1
v000587,0.0137105362,0.1932246161,0.1750987745,-0.11517148,0.4513021624,-0.14190887,0.0284899255,1,fac5,1
v000588,0.3955853441,-0.006799455,0.176174693,-0.021498533,0.0579484324,0.3561326309,0.0631344313,1,fac1,1
v000589,0.510626926,0.0892431231,0.0470758485,-0.056995986,0.0709861281,0.2534546585,0.0306656023,1,fac1,1
v000590,0.3708463034,0.028672675,-0.107636024,-0.090298762,-0.288339691,0.2701826236,-0.159438817,1,fac1,1
v000591,0.4275482703,0.130431745,0.3080491177,0.0783869244,0.0788581249,0.0896805007,0.1667210889,1,fac1,1
v000592,-0.002295993,0.3982807321,0.1950089127,-0.035293891,-0.102765871,0.2736986615,-0.28157369,1,fac2,1
v000593,0.0601618567,-0.131989713,0.1513281005,0.2512751336,0.1789345649,0.4139735961,-0.144478403,1,fac6,1
v000595,-0.043445303,-0.044636661,-0.094207639,-0.144852105,0.9781480807,-0.432675697,-0.130446513,1,fac5,1
v000596,-0.176988094,-0.010104844,-0.124348703,-0.009246098,0.1411093448,0.4911579399,0.058257328,1,fac6,1
v000597,0.071652566,0.2762619732,0.110680683,-0.13149989,0.056713309,0.1124393423,0.1247440057,0,,
v000598,0.0772479174,0.1606352773,0.2379099722,-0.160752015,0.0013710885,-0.092008206,-0.054921121,0,,
v000599,0.1890234537,0.0385581711,0.246161829,0.1862160884,0.1379280928,0.2317397046,-0.178081005,0,,
v000600,0.4801178456,0.1489696314,-0.140958631,-0.119553246,0.1501364069,0.0989884016,0.0133243108,1,fac1,1
v000602,0.2911564542,-0.02447534,0.1385772348,0.0605298072,0.0588300265,-0.094687441,0.1898859777,0,,
v000603,0.0415414635,0.4170167288,-0.011886214,-0.240720461,-0.020784934,0.2126313086,0.1320880251,1,fac2,1
v000604,0.2700521658,0.1663159885,0.19528108,0.0507611371,0.0720287665,0.0556380988,0.1628674973,0,,
v000605,0.0476334364,0.327915509,-0.036696448,-0.119110524,-0.131679211,0.5388530092,-0.19582699,1,fac6,1
v000606,0.2383172489,0.0590403152,0.1420862499,-0.010099297,0.0075158064,0.067011042,-0.001687903,0,,
v000607,0.325087137,0.0153205166,0.0093502702,0.1054388493,0.0856692118,0.0372833782,-0.281027409,1,fac1,1
v000608,0.4468259105,0.1049615015,-0.165433801,-0.31939572,-0.136518809,-0.020716733,0.1620766236,1,fac1,1
v000609,0.2673003161,0.0736192,0.1382219631,0.030497315,0.0694960616,0.1375972422,0.1029629515,0,,
v000610,0.0075066198,0.4538533445,0.1477475692,0.0839089315,0.0160469195,-0.058036596,0.104386678,1,fac2,1
v000611,-0.229531833,0.4494957699,0.4605892689,-0.005487465,0.0632912356,-0.054233774,-0.10173057,1,fac3,1
v000612,-0.013240893,0.4358094565,0.2214827223,0.1751087302,-0.074727713,0.060934045,0.0696366524,1,fac2,1
v000614,0.5648046896,0.1396408423,0.0578648683,-0.087631912,-0.228022245,-0.181112547,-0.190895128,1,fac1,1
v000615,-0.112015454,-0.028257625,-0.093694313,0.6733802804,-0.20001906,-0.170998273,-0.183957437,1,fac4,1
v000616,0.3708595376,0.3961647438,0.0595618898,-0.062596355,0.0967272565,0.1860900197,0.2626358958,1,fac2,1
v000618,0.1182670671,-0.00835586,0.3003068373,0.0482812421,0.0601905242,0.1572779253,0.2292447654,1,fac3,1
v000619,-0.105481581,0.6356270508,-0.447198131,0.0078159484,-0.154539184,-0.138304556,0.0801837656,1,fac2,1
v000620,0.4965752764,0.19521211,0.0663392095,0.0160572265,0.0955436565,0.0659993469,0.0724734261,1,fac1,1
v000621,0.1584078744,0.3265405155,0.2352887987,0.013072191,-0.027817366,-0.078210506,0.027804068,1,fac2,1
v000622,0.0931748602,-0.040954816,0.3036456607,-0.017786472,0.1411825975,0.0191872685,-0.244631867,1,fac3,1
v000624,0.5724791211,-0.174684342,0.0166462262,0.0821156417,0.2213068867,-0.100662146,-0.023229647,1,fac1,1
v000625,0.3171618168,-0.027080359,-0.324115309,-0.013278483,0.051400732,-0.09138813,0.3088186358,1,fac3,-1
v000626,0.3930140808,0.018624303,-0.378278499,0.2398648101,-0.36611705,-0.336557633,0.3945171653,1,fac7,1
v000627,0.2711340224,0.1224317514,0.2018907601,0.2413432756,-0.011689785,-0.252123034,-0.007233369,0,,
v000628,0.3516366105,0.0438220032,-0.018225669,0.1606657174,0.2862175229,-0.13290171,0.073940166,1,fac1,1
v000629,-0.082684625,0.1052111923,0.2217146457,0.0517698159,-0.207878936,-0.119448817,0.0931810261,0,,
v000630,0.2166131441,0.2617245798,0.1357154849,0.2012210389,0.0054170326,-0.009190619,0.1426588525,0,,
v000631,0.2378639796,-0.004882064,0.2076486537,-0.048025681,-0.002249471,0.0373127353,0.0079380353,0,,
v000632,0.177688536,0.3616784134,0.1266852416,-0.020489912,0.0690242568,0.0303337338,0.08299744,1,fac2,1
v000633,0.1885554575,-0.017101651,0.3965791799,0.0215686687,-0.018782669,0.0166422467,0.2385878464,1,fac3,1
v000634,-0.14818963,0.0916325176,0.0275057325,0.0015284185,-0.036882929,0.5793210681,0.2623373156,1,fac6,1
v000635,0.0746500826,0.0249328428,-0.076680303,0.0820559257,0.5164876071,-0.163639544,-0.040257679,1,fac5,1
v000636,-0.314457029,0.2428729792,-0.008866491,0.0906407457,0.8144809094,-0.045900167,-0.155826111,1,fac5,1
v000637,0.4001720243,0.191619421,-0.164548404,-0.110032047,0.0348655259,0.0528859575,0.0922631581,1,fac1,1
v000638,0.1677923863,0.2698032106,0.2366753037,0.0524649218,-0.014097471,0.0883959215,-0.02026422,0,,
v000639,-0.083892334,-0.223096024,-0.164716859,0.4493795233,0.1034915521,-0.130714784,0.2135857567,1,fac4,1
v000640,0.4177754306,0.0138905274,-0.328231193,-0.099331816,-0.22717409,0.1767521941,0.1157604711,1,fac1,1
v000641,0.0706833173,0.3337159513,0.1957340006,-0.175569191,0.1158561847,0.2743737587,0.09469685,1,fac2,1
v000642,0.36918244,0.0585740647,0.2228841809,-0.02238762,0.0149134998,0.166556556,0.063848876,1,fac1,1
v000643,0.3649788426,0.4716867633,0.1996559511,-0.18780115,-0.224137541,-0.047722111,-0.239189726,1,fac2,1
v000644,0.0598654871,0.2606976051,0.0656869147,-0.353703018,0.1554151073,-0.055649744,0.1487773181,1,fac4,-1
v000645,0.0492241512,0.1155301792,0.097440148,0.0136255903,0.3330344891,-0.092316023,0.1947214234,1,fac5,1
v000646,0.1243258406,0.1227323913,0.2921082174,0.3283565354,-0.100638944,0.1661350459,-0.046966806,1,fac4,1
v000647,0.4396762087,-0.055678038,-0.217642205,0.3864130263,0.0656333095,0.0385554876,0.0885373774,1,fac1,1
v000648,0.3912710049,0.1694420038,0.1176129315,-0.075333487,0.0761551802,0.0407963965,-0.193196603,1,fac1,1
v000649,-0.020234582,0.5085478841,0.0863350272,0.0895409917,-0.191379711,-0.084901162,-0.012745861,1,fac2,1
v000650,0.3259083306,0.0033771445,-0.00483531,0.0066507035,0.0368573949,0.0057424071,0.0656763147,1,fac1,1
v000651,0.0528890054,0.0417809201,0.2608007942,0.1635946284,0.1090111027,0.1287155745,0.0045966252,0,,
v000652,0.0472496302,0.4376769675,0.1525153057,-0.286213515,-0.078551193,0.0919050218,0.1836162957,1,fac2,1
v000653,0.2429775873,0.3266306105,0.264163566,-0.179456472,-0.025700394,0.0024757233,0.1462252241,1,fac2,1
v000654,0.0230940208,0.2174957368,0.0112703548,0.1180380382,0.2099345205,0.2368641259,-0.11179537,0,,
v000655,0.0901254318,0.2460336357,-0.148194741,0.2320228786,-0.057973818,-0.053680614,0.0259708068,0,,
v000656,0.5800320894,-0.144632169,0.3132261675,-0.077314803,-0.347458106,0.3823231662,0.0684391973,1,fac1,1
v000657,0.2752870191,-0.02964323,-0.077444782,-0.129368462,-0.036247223,0.1539131309,0.0803661738,0,,
v000658,-0.040557033,0.1467499722,0.1281171068,0.1887736504,0.1632527258,0.1186402728,-0.002491743,0,,
v000659,0.0193417247,0.1667243223,0.3240754483,-0.095084495,0.1960605707,0.027762636,0.2082797021,1,fac3,1
v000660,0.1633826802,0.292060398,0.0728036323,-0.128652007,0.0423748513,0.089091106,-0.241607603,0,,
v000661,-0.019401918,0.4377550363,0.1623748513,-0.084446567,0.1098877881,0.0232152884,-0.06290365,1,fac2,1
v000662,0.216961433,0.1207460999,0.3871759381,-0.093293715,0.3236007041,0.0129779661,0.1210174156,1,fac3,1
v000663,0.262134435,0.1201597562,0.2230825832,0.1327877097,0.0260747001,0.1502313931,-0.077118902,0,,
v000664,0.1478141311,0.1021997109,0.1118893934,0.0744209181,0.2638856485,0.0978249619,-0.014402146,0,,
v000665,0.0693346705,-0.1153116,0.2754172968,0.0458393973,0.5495018543,0.0750387603,-0.078016285,1,fac5,1
v000666,-0.043211534,0.0032216644,0.3180153759,-0.154561136,0.4525742185,-0.017591629,0.0161866747,1,fac5,1
v000667,-0.026252139,0.3935957545,0.2865062914,-0.047542691,0.0718411077,0.0826002782,0.112318795,1,fac2,1
v000668,0.1366860359,-0.097688103,0.3488666502,-0.070119315,0.1797078776,-0.144270755,-0.022223557,1,fac3,1
v000669,0.2135262034,0.0103264772,0.243196299,0.0037237162,0.0879179594,0.1464089182,0.0971018777,0,,
v000670,0.0201271872,0.1877187362,0.1756823269,-0.03166351,0.190265966,0.0984169616,-0.118709618,0,,
v000671,0.1547645835,0.1354300671,0.2454426865,-0.103509141,-0.100101889,0.0699013069,0.1295104079,0,,
v000672,0.0968897622,0.0843446864,0.2386074348,0.0132613919,0.1279186768,0.1651226966,0.1064809149,0,,
v000673,0.0608857847,0.0408890815,0.2781243799,-0.158194657,0.0347073268,0.1245109711,0.0722491804,0,,
v000674,-0.053846444,0.213236595,-0.095910149,0.3087768835,-0.22536133,0.376336589,-0.008813082,1,fac6,1
v000675,0.2807078246,-0.003802093,-0.050394666,-0.114399592,-0.156306218,0.4569034951,0.464734437,1,fac7,1
v000676,0.2220984889,0.1810575053,0.3045689142,-0.16161995,0.1139385415,0.0692563066,0.0464809033,1,fac3,1
v000677,0.2654168813,0.222943373,0.106035359,0.1308794803,-0.041252763,0.0493044977,-0.071211317,0,,
v000678,-0.150530421,0.4542607001,0.0228505877,0.0607264043,0.1432499098,0.0263677177,0.0998749576,1,fac2,1
v000679,0.1889013599,-0.039998686,0.3438149309,-0.217319539,0.2420882501,0.0323482833,0.1972332164,1,fac3,1
v000680,0.3234385025,0.2898907974,0.1843474909,0.0333892907,0.0812520261,0.0843582395,-0.036212967,1,fac1,1
v000681,0.4551175806,0.2192720684,0.0493380202,-0.096594192,0.0472949336,-0.056499228,-0.010911901,1,fac1,1
v000682,0.2168568899,-0.230325698,0.192005479,-0.089595626,-0.302503376,-0.197759462,0.397161331,1,fac7,1
v000683,0.0905778829,0.1084345178,-0.001297756,0.0393193973,-0.111744247,0.1149846433,0.7881575683,1,fac7,1
v000684,0.425924847,-0.070196356,-0.852613911,-0.263371577,-0.285171503,-0.537863638,-0.219936663,1,fac3,-1
v000685,0.0401924472,-0.08904025,0.0901271002,0.072850647,-0.114040464,0.5266229015,0.0513036852,1,fac6,1
v000686,0.2423632594,0.04857923,0.1716316549,0.2026725645,0.1170388099,0.0918636355,-0.044736271,0,,
v000687,0.0714229194,0.0036133778,0.4417358021,0.1082536623,-0.00841434,0.1081432229,0.0417674376,1,fac3,1
v000688,0.2515437985,0.0216873113,0.3141320727,0.1357064318,0.0151850183,0.0022403239,0.213282705,1,fac3,1
v000689,0.1022145261,0.4602479276,0.0608533856,0.1054131657,0.073206635,0.046131601,0.1326341781,1,fac2,1
v000690,0.3676456784,0.041248799,0.2371152374,0.0966013553,0.1056022892,0.0850165775,0.2013893656,1,fac1,1
v000691,-0.067256895,0.3636129704,0.0143116106,0.0427860288,-0.22957079,0.220851981,-0.036729477,1,fac2,1
v000692,0.2486401089,0.0051577915,0.1868114473,0.0338340761,-0.094070828,0.1082893698,0.313457658,1,fac7,1
v000693,-0.141421196,0.1911307408,0.3163224562,0.1027249344,-0.087283224,-0.052431821,0.1281248874,1,fac3,1
v000694,0.0342233255,0.0419839821,0.1682185554,-0.033645214,0.6194739685,-0.401636327,-0.108240212,1,fac5,1
v000695,-0.221713817,0.095070729,0.4808300061,-0.317964397,0.2863354418,0.0371969818,-0.052248323,1,fac3,1
v000696,-0.209982801,0.0258560118,0.0598317662,0.6809749485,-0.085878005,-0.082163143,0.0543386009,1,fac4,1
v000697,0.0699668475,0.0529873237,0.1159741903,0.1831454762,-0.201561669,0.2186408778,0.3325636162,1,fac7,1
v000698,0.0087319962,0.0077811812,0.2966765946,0.1097817505,0.2482872857,0.0962102995,-0.058015988,0,,
v000699,0.3633566437,0.4004176174,0.1674348179,0.1452555029,0.0176952034,0.0014184297,-0.086578942,1,fac2,1
v000700,0.1248769867,-0.09877304,0.2681732148,0.019047733,0.1180207075,0.1179418267,0.2284651499,0,,
v000701,0.0328218255,0.4365002663,-0.111772756,0.2170102769,-0.011170939,-0.194463981,0.2892984502,1,fac2,1
v000702,0.1948013367,-0.05892778,0.3487796987,-0.014447722,0.0879855986,0.2170057982,0.1041143544,1,fac3,1
v000703,0.4546016377,0.0686405484,-0.224360519,-0.148940924,0.0927495948,0.3772014462,0.0316077821,1,fac1,1
v000704,-0.768932274,-0.826673751,-0.723469213,-0.176737202,-0.276168727,-0.168893433,-0.466699133,1,fac2,-1
v000705,0.3496529387,0.0055197948,0.246759385,0.1055122565,0.0513479651,0.074329995,0.0154267114,1,fac1,1
v000706,0.2654064686,-0.049441842,0.4589624713,0.2809233171,0.0318540948,0.0662774165,-0.055106514,1,fac3,1
v000707,-0.062984348,-0.10792368,0.3421742658,0.3514966017,-0.120626388,0.1115433296,-0.013570679,1,fac4,1
v000708,0.1149010288,0.0562200566,-0.069608119,-0.060275654,0.0494664315,0.0628326077,0.4827097828,1,fac7,1
v000709,-0.054750778,0.5712732148,0.0635499441,0.0711077688,-0.070914328,-0.05248275,0.0448176321,1,fac2,1
v000710,0.0923671165,0.4792245103,-0.10861065,0.0686045313,-0.195210268,0.0782713594,0.0621832824,1,fac2,1
v000711,0.0935683442,0.3444347936,0.2628374655,0.0263708634,0.0861117026,0.1335179239,-0.004161539,1,fac2,1
v000713,0.1501835671,0.3682830434,0.0101519764,0.0661215352,-0.029988845,0.2136369113,-0.017032668,1,fac2,1
v000714,0.1129482963,0.1529858626,0.0632048739,-0.064325276,-0.018536962,0.1464037289,0.0182256542,0,,
v000715,0.1296356599,0.3045455,0.011269753,-0.039988535,0.1705940646,0.1181499697,0.0911180808,1,fac2,1
v000716,0.4007506771,0.0399869179,0.0863660898,0.1225071099,0.1490524227,0.1236321299,0.0696776929,1,fac1,1
v000717,0.043454467,0.0878109638,-0.039601711,-0.228532636,0.5008507315,0.0051659186,0.1350562553,1,fac5,1
v000718,0.1527750678,0.0200124128,0.2006678831,0.1542363336,0.1115496443,0.1958293838,0.1019077452,0,,
v000719,-0.071253793,-0.207562235,-0.090021535,0.1665283142,1.0671018646,-0.065662451,-0.357801546,1,fac5,1
v000720,0.3880798622,0.0907606738,0.0852636584,0.1866032269,0.1340479765,-0.022481914,0.1093253847,1,fac1,1
v000721,-0.070799649,0.1091294504,-0.063639449,-0.090029426,0.8872936245,-0.377347082,-0.188339809,1,fac5,1
v000722,0.3049389051,-0.216637023,0.4842239239,0.0730214169,-0.020899568,0.2536887504,-0.484287153,1,fac7,-1
v000723,0.3670277623,-0.016804478,0.3936907498,-0.151781864,0.1669488917,-0.135749735,-0.372614269,1,fac3,1
v000724,0.3027881173,0.26945684,0.0060053522,-0.051188927,-0.074777971,0.470216242,0.0469239988,1,fac6,1
v000726,0.095558194,0.258964521,0.3104303142,-0.057346853,-0.124256868,-0.093319712,0.2356088326,1,fac3,1
v000727,-0.073183037,0.1872569209,0.2390827525,0.1134514847,-0.151308735,0.1625992677,0.1929168582,0,,
v000728,0.1954687036,0.1450769899,0.1869110852,0.1498054571,0.1565363151,0.131038556,0.1854117284,0,,
v000729,0.2244461881,-0.062010059,0.2881129698,-0.058899356,0.0655448055,0.0406292601,0.3696978548,1,fac7,1
v000730,0.3865705406,-0.149396132,0.425801125,0.3613803678,-0.155114515,-0.54465118,0.0175690257,1,fac6,-1
v000731,0.0368128071,0.2054197236,0.130950162,0.0612835054,-0.003854921,0.0514879675,-0.010555861,0,,
v000732,0.3369358467,0.3174874254,0.0623841113,0.1342120365,0.0873237453,-0.153596371,-0.060436178,1,fac1,1
v000733,0.0516144811,0.5201901167,0.0844483242,-0.042789596,-0.011609868,-0.054640234,0.0067202263,1,fac2,1
v000734,-0.034624145,0.1119978079,-0.0099006,0.1461070508,-0.164757286,-0.091033871,0.3320397852,1,fac7,1
v000735,0.1130681319,0.2054815969,0.2091310712,-0.016202515,0.0560096267,0.2900239955,-0.105104053,0,,
v000737,-0.384885335,0.326535321,-0.059644308,0.4079115153,-0.144682132,0.2220697557,0.0033019825,1,fac4,1
v000738,0.0917175114,0.2606875563,0.0160625411,-0.146627089,0.1258060902,0.1132747048,0.298476467,0,,
v000739,0.1471796042,-0.238700196,0.1709849211,-0.175302657,0.5624912954,-0.037203898,-0.186914527,1,fac5,1
v000740,-0.118810216,-0.05948592,-0.011850927,0.6737844786,-0.255457169,0.1083943666,-0.313405863,1,fac4,1
v000741,0.0503281107,-0.10366147,0.2825592952,0.229030886,-0.008511525,-0.290425446,0.0535366633,0,,
v000742,0.0104872571,0.2295855705,0.4099764825,0.0847698072,0.1129947694,-0.049290027,0.1334421156,1,fac3,1
v000743,0.0634131745,0.0602558226,0.5322945897,0.0495546719,-0.096484947,0.2248903959,-0.003207059,1,fac3,1
v000744,0.2775597251,0.0430835959,-0.154978524,0.2258196504,0.0771291212,-0.230368377,0.0489047524,0,,
v000745,-0.202368078,0.0293245623,0.6042122071,-0.199428958,0.2151117983,0.0364404995,-0.189654516,1,fac3,1
v000746,0.4221908243,0.2149447923,0.0258498822,-0.174381832,0.0318597276,0.0007058091,0.2733925121,1,fac1,1
v000747,0.1944575114,0.2508821294,0.4638095795,0.1170489412,-0.144887154,0.0514958495,0.0677793456,1,fac3,1
v000748,0.1381357539,-0.001927426,0.4284306551,0.292221373,-0.185778355,0.076764876,0.0350762436,1,fac3,1
v000749,-0.26506058,0.1664492543,-0.140719198,0.0291335691,0.0427220141,0.3891074914,-0.199020065,1,fac6,1
v000750,0.1844803886,0.0627584252,-0.117574139,0.6149042387,-0.023019254,-0.045564027,0.0438347363,1,fac4,1
v000751,-0.32121927,-0.056208255,-0.01344052,0.7929270646,0.0326229087,0.1207739829,-0.088641198,1,fac4,1
v000752,-0.013802626,-0.195553737,-0.374361184,0.612629129,0.6610542333,0.2661811673,-0.244875099,1,fac5,1
v000753,0.204254696,-0.269152195,-0.217127534,0.6212786372,-0.321607039,-0.312424047,-0.168797697,1,fac4,1
v000754,0.3288512157,0.1191132244,0.0069954047,0.236272478,-0.030490847,-0.077069949,0.1396674965,1,fac1,1
v000755,0.153884799,-0.052128024,0.1224229918,0.0746785805,0.0242958589,0.1057586281,0.4430674072,1,fac7,1
v000756,-0.006629152,0.1546370493,0.2981702115,-0.272393179,0.3426520251,0.194656793,0.054550938,1,fac5,1
v000757,0.0481981021,0.2874364474,0.0809111773,0.1656944178,0.0267711605,0.147859182,0.0353449453,0,,
v000758,0.1473630917,0.4224630858,0.1254471896,-0.198135616,0.20095044,-0.099446379,-0.380441912,1,fac2,1
